chapter,word,translate,phonetic
章5-6,internal clock,phrase. 生物钟,ɪnˈtɜːn(ə)l klɒk
章5-6,international club,n. 国际俱乐部；跨国俱乐部,ˌɪntəˈnæʃnəl klʌb
章5-6,international evening,n. 国际之夜；国际交流晚会（通常指展示多国文化、美食或艺术的社交活动）,ˌɪntəˈnæʃnəl ˈiːvnɪŋ
章5-6,international student card,n. 国际学生卡；供留学生在海外享受交通、住宿、景点折扣的官方身份证明,/ˌɪntəˈnæʃənəl ˈstjuːdənt kɑːd/
章5-6,international student,phrase. 留学生,ˌɪntəˈnæʃnəl ˈstjuːd(ə)nt
章5-6,internet access,n. 互联网接入；上网权限；网络连接,ˈɪntənet ˈækses
章5-6,internet cafe,n. 网吧,ˈɪntənet ˈkæfeɪ
章5-6,Internet system,phrase. 互联网系统,ˈɪntənet ˈsɪstəm
章5-6,investigators,n.调查者,ɪnˈvestɪgeɪtəz
章5-6,irrigable land,n. 可灌溉土地；具备灌溉条件的耕地,ˈɪrɪɡəbl lænd
章5-6,isolated spot,n. 偏僻的地点；与世隔绝之处；孤立的小点,ˈaɪsəleɪtɪd spɒt
章5-6,job interview,n. 求职面试；工作面试；招聘面谈,dʒɒb ˈɪntəvjuː
章5-6,jaws,n. 颚；“jaw”的复数；,dʒɔːz
章5-6,joint membership,n. 联合会员资格；共同会员身份,/dʒɔɪnt ˈmɛmbəʃɪp/
章5-6,keepers,n.看守人,ˈkiːpəz
章5-6,jump the queue,v.插队,dʒʌmp ðə kjuː
章5-6,jump the line,phr. 插队；加塞儿；不按顺序抢先,dʒʌmp ðə laɪn
章5-6,killer whales,n. 虎鲸；杀人鲸,ˈkɪlə wɔːlz
章5-6,kungfu film,n. 功夫片；武打电影,ˈkʌŋ fuː fɪlm
章5-6,kelp forest,n. 巨藻林；海藻森林（由大型褐藻形成的密集水下生态系统）,kɛlp fɔːrɪst
章5-6,key approach,n. 关键方法；主要途径；核心手段,kiː əˈprəʊtʃ
章5-6,key to reception,n. 接待处的钥匙；接待的关键,kiː tə rɪˈsepʃn
章5-6,keywords,n.关键词,ˈkiːwəːdz
章5-6,kick sb. out of a job,v. 解雇某人；迫使某人离职,kɪk ˌsʌm.wʌn aʊt əv ə ˈdʒɒb
章5-6,king-sized bed,n. 特大号床（通常宽 76 英寸/193 厘米，长 80 英寸/203 厘米）,ˈkɪŋ saɪzd bɛd
章5-6,king's suite,n. 国王套房；豪华套房（通常指酒店中最高级的套房，配有独立卧室、起居室及高端设施）,kɪŋz swiːt
章5-6,knives,n. 刀；“knife”的复数；,naɪvz
章5-6,kitchen table,n. 厨房餐桌；厨房用桌,ˈkɪtʃɪn ˈteɪbl
章5-6,kitchen utensils,n. 厨房用具；炊具,/ˈkɪtʃɪn juːˈtɛnsɪlz/
章5-6,lamps,n. 灯；“lamp”的复数；,læmps
章5-6,listening transcript,n. 听力文本；听力录音的文字稿,ˈlɪs.nɪŋ ˈtræn.skrɪpt
章5-6,lab equipment,n. 实验室设备；实验器材,læb ɪˈkwɪpmənt
章5-6,lack confidence,phr. 缺乏信心；没有自信,/læk ˈkɒnfɪdəns/
章5-6,lack of confidence,n.缺乏自信,
章5-6,landmark,n. 里程碑；地标；,ˈlændmɑːk
章5-6,large slide,n. 大型滑梯；大型幻灯片；大型滑动,lɑːdʒ slʌɪd
章5-6,large-scale housing,phrase. 大规模住房,lɑːdʒ skeɪl ˈhaʊzɪŋ
章5-6,lecture hall,n. 大讲堂；阶梯教室,ˈlɛktʃə hɔːl
章5-6,laser printing,n. 激光打印；利用激光束在感光鼓上形成图像并转印到纸张上的打印技术,ˈleɪzə ˈprɪntɪŋ
章5-6,last but not least,phrase. 最后但同样重要的,lɑːst bət nɒt liːst
章5-6,last name,phrase. 姓氏,ˈlɑːst neɪm
章5-6,lawyers,n.律师,ˈlɔɪ.əz
章5-6,layout of resume,n. 简历的排版；简历的布局,ˈleɪaʊt əv ˈrɛzjuːmeɪ
章5-6,learning strategies,n. 学习策略；学习方法,ˈlɜːnɪŋ ˈstrætədʒiz
章5-6,learning styles,phrase. 学习风格,ˈlɜːnɪŋ staɪlz
章5-6,leisure wear,n. 休闲服；便装；适合非正式场合穿着的舒适衣物,ˈleʒə weə(r)
章5-6,leisure activities,phrase. 休闲娱乐活动,ˈleʒə ækˈtɪvɪtɪz
章5-6,level of maturity,n. 成熟程度；成熟度水平,ˈlevəl əv məˈtʃʊərəti
章5-6,lemon tree,n. 柠檬树,ˈlɛmən triː
章5-6,letter of recommendation,phrase. 推荐书,ˈletə əv ˌrekəmenˈdeɪʃ(ə)n
章5-6,library card,phrase. 借阅证,ˈlaɪbrəri kɑːd
章5-6,library resource,n. 图书馆资源；馆藏资源；图书馆可提供的资料与服务,ˈlaɪˌbrɛri rɪˈsɔːs
章5-6,life science,phrase. 生命科学,ˈlaɪf saɪəns
章5-6,life cycle,phrase. 生活周期；存在周期,ˈlaɪf saɪk(ə)l
章5-6,life expectancy,phrase. 预期寿命；平均寿命,ˈlaɪf ɪkspektənsi
章5-6,life insurance,n. 人寿保险；人身保险,ˈlaɪf ɪnʃʊərəns
章5-6,lights,n. 灯；“light”的复数； v. 点燃；照亮；,laɪts
章5-6,link to,v. 连接到；与...关联,lɪŋk
章5-6,literary film,phrase. 文艺片,ˈlɪtərəri fɪlm
章5-6,list of headings,n. 标题列表；目录标题；章节标题清单,lɪst əv ˈhɛdɪŋz
章5-6,list of objectives,n. 目标清单；目的列表；任务目标一览,lɪst əv əbˈdʒɛktɪvz
章5-6,lecture theater,n.讲堂：用于举行大型讲座、演讲或学术讲座的场所，通常配备有座位和讲台。,ˈlɛktʃə ˈθɪətə
章5-7,living cost,n. 生活费用；日常开销,ˈlɪvɪŋ kɒst
章5-7,living expenses,n. 生活费用；日常开销,ˈlɪvɪŋ ɪkˈspensɪz
章5-7,loans,n. 贷款；“loan”的复数；,ləʊnz
章5-7,local walking club,n. 本地徒步俱乐部；当地健行社团,ˈləʊkl ˈwɔːkɪŋ klʌb
章5-7,local history,n. 地方史；本地历史,ˈləʊkl ˈhɪstəri
章5-7,local industry,n. 地方工业；本地产业,ˈləʊkl ˈɪndəstri
章5-7,local pet shop,n. 本地宠物店；当地宠物商店,ˈləʊkl pet ʃɒp
章5-7,local product,n. 本地产品；土特产；地方特产,/ˈləʊkəl ˈprɒdʌkt/
章5-7,local resident,phrase. 当地居民,ˈləʊk(ə)l ˈrezɪdənt
章5-7,local school,n. 本地学校；当地学校,ˈləʊkl skuːl
章5-7,local shop,n. 本地商店；社区小店,ˈləʊkl ʃɒp
章5-7,local student,n. 本地学生；当地学生,ˈləʊkl ˈstjuːdnt
章5-7,local tribes,phrase. 当地部落,ˈləʊk(ə)l traɪbs
章5-7,lookout points,phrase. 瞭望点；观看景点,ˈlʊkaʊt pɔɪnts
章5-7,lock all windows,v. 锁上所有窗户,lɒk ɔːl ˈwɪndəʊz
章5-7,long-term loan,phrase. 长期贷款,lɒŋ tɜːm ləʊn
章5-7,loss of soil,n. 土壤流失；土壤丧失,lɒs əv sɔɪl
章5-7,lose temper,phrase. 生气；发脾气,luːz ˈtempə(r)
章5-7,loudspeaker,n. 扬声器；喇叭,ˌlaʊdˈspiːkə(r)
章5-7,love story,n.爱情片,lʌv ˈstɔːri
章5-7,low nutrition,phrase. 低营养,ləʊ njuˈtrɪʃ(ə)n
章5-7,low-frequency noise,n. 低频噪声；低频噪音,ˌləʊ ˈfriːkwənsi nɔɪz
章5-7,low income,phrase. 低收入,ləʊ ˈɪnkʌm
章5-7,magazines and journals,n. 杂志与期刊,ˌmæɡəˈziːnz ənd ˈdʒɜːnlz
章5-7,magical animals,n. 魔法动物；具有神奇能力的动物；奇幻生物,ˈmædʒɪkl ˈænɪmlz
章5-7,machines and robots,n. 机器与机器人；泛指各类机械装置及自动化设备,məˈʃiːnz ænd ˈrəʊbɒts
章5-7,martial art,phrase. 武术,ˌmɑːʃ(ə)l ˈɑːt
章5-7,maid,n. 女仆；侍女,meɪd
章5-7,mails,n.邮件,meɪlz
章5-7,mailing list,phrase. 邮寄名单,ˈmeɪlɪŋ lɪst
章5-7,major in nursing,v. 主修护理学；以护理为专业,ˈmeɪdʒə(r) ɪn
章5-7,main course,phrase. 主菜；主课,ˌmeɪn ˈkɔːs
章5-7,main entrance,phrase. 主要入口；正门入口,meɪn ˈentrəns
章5-7,main hall,n. 主厅；主馆；正厅,meɪn hɔːl
章5-7,main kitchen,n. 主厨房；中央厨房,meɪn ˈkɪtʃɪn
章5-7,main library,n. 主图书馆；总图书馆,/meɪn ˈlaɪbrəri/
章5-7,make an appointment,phrase. 预约；约会,meɪk æn əˈpɔɪntmənt
章5-7,make plans,phrase. 制定计划,meɪk plænz
章5-7,map of cave,n. 洞穴地图；洞穴示意图,mæp əv keɪv
章5-7,manage time better,phr. 更好地管理时间；更有效地安排时间,ˈmænɪdʒ taɪm ˈbetə(r)
章5-7,manmade dam,phrase. 人工坝,ˌmænˈmeɪd dæm
章5-7,manual facilities,n. 人工设施；手工设备；手动装置,ˈmænjuəl fəˈsɪlɪtiz
章5-7,market research,n. 市场调研；市场研究（指通过调查分析消费者需求、市场趋势等以支持商业决策）,ˌmɑːkɪt ˈriːsɜːtʃ
章5-7,market cycle,n. 市场周期；指市场价格和经济活动在扩张与收缩之间反复波动的过程，通常包括繁荣、衰退、萧条和复苏四个阶段,ˈmɑːkɪt ˈsaɪkl
章5-7,market economy,phrase. 市场经济,ˌmɑːkɪt ɪˈkɒnəmi
章5-7,marketing management,phrase. 营销管理,ˈmɑːkɪtɪŋ ˈmænɪdʒmənt
章5-7,marketing research,phrase. 市场调研,ˈmɑːkɪtɪŋ rɪˈsɜːtʃ
章5-7,marketing techniques,n. 营销技巧；市场推广手段；营销策略,ˈmɑːkɪtɪŋ tɪˈkniːks
章5-7,marketing seminar,n. 市场营销研讨会；营销专题研讨会,ˈmɑːkɪtɪŋ ˈsɛmɪnɑː
章5-7,marketing strategies,n. 营销策略；市场推广策略,/ˈmɑːkɪtɪŋ ˈstrætɪdʒiz/
章5-7,mass media,phrase. 大众传播媒介,ˌmæs ˈmiːdiə
章5-7,mind map,n. 思维导图；心智图；用图形方式整理信息的可视化工具,maɪnd mæp
章5-7,master's degree,phrase. 硕士学位,ˈmɑːstəz dɪˈɡriː
章5-7,Master card,n. 万事达信用卡,ˈmɑːstə kɑːd
章5-7,meat and cheese,n. 肉类和奶酪,miːt ənd tʃiːz
章5-7,mathematic formula,n. 数学公式；数学方程式,ˌmæθəˈmætɪkl ˈfɔːmjʊlə
章5-7,mature students,n. 成年学生；大龄学生（通常指年龄超过传统大学入学年龄、重返校园或首次进入高等教育的学生）,məˈtjʊə(r) ˈstjuːdnts
章5-7,media studies,phrase. 大众传播学,ˈmiːdiə stʌdiz
章5-7,media centre,媒体中心,ˈmiːdɪə ˈsɛntə
章5-7,media room,phrase. 媒体室,ˈmiːdiə ruːm
章5-7,medical science,n. 医学科学；医学,ˈmedɪkl ˈsaɪəns
章5-7,medical centre,phrase. 医疗中心,ˈmedɪk(ə)l ˈsentə(r)
章5-7,medical history,n. 病史；病历；既往病史,ˈmedɪkl ˈhɪstəri
章5-7,booklist,n. 书单,ˈbʊklɪst
章5-7,membership consultant,n. 会员顾问；负责招募会员、提供入会咨询并维护会员关系的专业人员,ˈmembəʃɪp kənˈsʌltənt
章5-7,membership of a club,n. 俱乐部会员资格；成为俱乐部成员的身份,ˈmembəʃɪp əv ə klʌb
章5-7,Mental ability,n. 智力,ˈment(ə)l əˈbɪləti
章5-7,mental education,n. 心理教育；心智教育；精神教育,ˈmɛntl ˌɛdʒʊˈkeɪʃən
章5-7,microwave oven,phrase. 微波炉,ˈmaɪkrəweɪv ˈʌv(ə)n
章5-7,mid-autumn festival,n.中秋节,mɪd ˈɔːtəm ˈfestɪv(ə)l
章5-7,midmorning snacks,n. 上午中途的小食；上午加餐,ˌmɪdˈmɔːnɪŋ snæks
章5-7,mid-range,adj.（产品或服务）中档的,ˌmɪd ˈreɪndʒ
章5-7,mid-semester,n.学期中,ˌmɪd sɪˈmestə
章5-7,migration patterns,phrase. 迁移模式,maɪˈɡreɪʃ(ə)n ˈpæt(ə)nz
章5-7,mileage ticket,n. 里程票；用累积飞行里程兑换的机票,ˈmaɪlɪdʒ ˈtɪkɪt
章5-7,miles,n. 英里（mile 的复数形式）,maɪlz
章5-7,military museum,n. 军事博物馆,ˈmɪlətri mjuˈziːəm
章5-7,mill the grain on the ground,v. 在地面上碾磨谷物,mɪl
章5-7,millions of,phrase. 成百万的；许许多多的,ˈmɪlɪənz əv
章5-7,mountains,n. 群山；山脉；“mountain”的复数；,ˈmaʊntɪns
章5-7,mineral water,phrase. 矿泉水,ˈmɪnərəl wɔːtə(r)
章5-7,minimum qualification,n. 最低资格；基本资格；最低任职要求,ˈmɪnɪməm ˌkwɒlɪfɪˈkeɪʃən
章5-7,mining industry,n. 采矿业；矿业,ˈmaɪnɪŋ ˈɪndəstri
章5-7,mobile phone,phrase. 移动电话,ˌməʊbaɪl ˈfəʊn
章5-7,modern languages,n. 现代语言（尤指在欧洲作为外语教授的当代欧洲语言，如法语、德语、西班牙语等）,ˈmɒd.ən ˈlæŋ.ɡwɪdʒɪz
章5-7,modern management hotel,n. 现代管理酒店；采用现代管理模式的酒店,ˈmɒdn ˈmænɪdʒmənt həʊˈtel
章5-7,modern sports facilities,n. 现代体育设施,ˈmɒdən spɔːts fəˈsɪlɪtiːz
章5-7,money diary,n. 金钱日记；收支记录；个人财务流水账,/ˈmʌni ˈdaɪəri/
章5-7,money lender,phrase. 放款人,ˈmʌni ˈlendə(r)
章5-7,money management,phrase. 金钱管理,ˈmʌni ˈmænɪdʒmənt
章5-7,money order,n. 汇票；邮政汇票,ˈmʌni ɔːdə(r)
章5-7,monopoly of education,n. 教育垄断；对教育的独家控制,/məˈnɒpəli əv ˌɛdʒʊˈkeɪʃən/
章5-7,mosquito net,n. 蚊帐,mɒˈskiːtəʊ net
章5-7,mother-in-law,n. 岳母；婆婆,ˈmʌðər ɪn lɔː
章5-7,movie poster,n. 电影海报,ˈmuːvi ˈpəʊstə
章5-7,movement of muscle,n. 肌肉运动；肌肉的收缩与舒张活动,ˈmʌs(ə)l ˈmuːvmənt
章5-7,music equipment,n. 音乐设备；音响器材；乐器及配套装置,ˈmjuːzɪk ɪˈkwɪpmənt
章5-7,music instrument,phrase. 乐器,ˈmjuːzɪk ˈɪnstrəmənt
章5-7,notice board,phrase. 布告牌；告示牌,ˈnəʊtɪs bɔːd
章5-7,name badge,n. 胸牌；姓名牌；名牌,neɪm bædʒ
章5-7,Native animals,n. 本土动物；本地动物；原生动物,/ˈneɪtɪv ˈænɪməlz/
章5-7,negative effect,phrase. 负面影响,ˈneɡətɪv ɪˈfekt
章5-7,natural medicine,phrase. 天然药物,ˈnætʃrəl ˈmedɪs(ə)n
章5-7,natural museum,n. 自然博物馆,ˈnætʃrəl mjuˈziːəm
章5-7,natural fiber,天然纤维,ˈnætʃrəl ˈfaɪbə(r)
章5-7,new technologies,n. 新技术；新兴科技,njuː tekˈnɒlədʒiz
章5-7,nights,n.晚上,naɪts
章5-7,night shift,phrase. 夜班；夜班工人,ˈnaɪt ʃɪft
章5-7,no allergy,phr. 无过敏；没有过敏反应,nəʊ ˈælədʒi
章5-7,no charge,phrase. 免费,nəʊ tʃɑːdʒ
章5-7,no nuts,phr. 不含坚果；无坚果,nəʊ nʌts
章5-7,non medicine items,n. 非药品物品,/nɒn ˈmɛd.sɪn ˈaɪ.təmz/
章5-7,non-stop flight,phrase. 直达航班,nɒn stɒp flaɪt
章5-7,not check identities,phr. 不核对身份；不查验身份信息,nɒt tʃek aɪˈdentɪtiz
章5-7,not for circulation,phrase. 不外借,nɒt fɔː ˌsɜːkjəˈleɪʃ(ə)n
章5-7,number of exposure,n. 曝光次数；暴露数量；接触次数,ˈnʌmbər əv ɪkˈspəʊʒə(r)
章5-7,number of occupants,n. 乘员人数；占用者数量；居住人数,ˈnʌmbə ɒv ˈɒkjʊpənts
章5-7,nursing care,phrase. 护理,ˈnɜːsɪŋ keə(r)
章5-7,nursing diploma,n. 护理文凭；护理专科毕业证书,ˈnɜːsɪŋ dɪˈpləʊmə
章5-7,occupational factors,n. 职业因素；与工作相关的各种条件或要素（如工作环境、任务要求、暴露风险等）,/ˌɒkjʊˈpeɪʃənl ˈfæktəz/
章5-7,nursery,n. 托儿所；,ˈnɜːsəri
章5-7,Nursery school,n. 幼儿园；托儿所,ˈnɜːsəri skuːl
章5-7,obligatory course,n. 必修课；规定课程,/əˈblɪɡətəri kɔːs/
章5-7,self-sufficient,adj. 自给自足的,ˌself səˈfɪʃ(ə)nt
章5-7,off campus,phrase. 在校外；不住校,ɒf ˈkæmpəs
章5-7,office assistant,phrase. 行政助理,ˈɒfɪs əˈsɪstənt
章5-7,overfill,v. 把...装得溢出,ˈəʊvəˈfɪl
章5-7,oil explosion,n. 石油爆炸；燃油爆炸,ɔɪl ɪkspəˈləʊʒn
章5-7,olive oil,phrase. 橄榄油,ˌɒlɪv ˈɔɪl
章5-7,welcome home,短语. 欢迎回家,/ˈwɛlkəm həʊm/
章5-8,on campus,phrase. 在校内,ɒn ˈkæmpəs
章5-8,on foot,phrase. 步行；走路,ɒn fʊt
章5-8,on sale,phrase. 出售；廉价出售,ɒn seɪl
章5-8,on small scale,phr. 小规模地；在小范围内,ɒn smɔːl skeɪl
章5-8,one-way ticket,phrase. 单程票,wʌn weɪ ˈtɪkɪt
章5-8,one-way,adj. 单程的；单行道的；单方面的,ˌwʌn ˈweɪ
章5-8,online shopping,phrase. 网上购物,ˌɒnˈlaɪn ˈʃɒpɪŋ
章5-8,open admission,phrase. （大学）免试入学制,ˈəʊpən ədˈmɪʃ(ə)n
章5-8,open shelves,phrase. 开架书库,ˈəʊpən ʃelvz
章5-8,open-book exam,n. 开卷考试（允许查阅教材或笔记的考试）,ˈəʊpən bʊk ɪɡˈzæm
章5-8,optic examination,n. 眼科检查；视力检查,ˈɒptɪk ɪɡˌzæmɪˈneɪʃən
章5-8,optional course,phrase. 选修课,ˈɒpʃən(ə)l kɔːs
章5-8,optional expenses,n. 可选支出；非必需开销,/ˈɒpʃənl ɪkˈspɛnsɪz/
章5-8,oral defence,回答问题部分;答辩,ˈɔːrəl dɪˈfens
章5-8,orange juice,phrase. 橙汁,ˈɒrɪndʒ dʒuːs
章5-8,ordinary farmers,n. 普通农民；平凡的农场主,ˈɔːd(ə)n(ə)ri
章5-8,organic farming,phrase. 有机农业,ɔːˈɡænɪk ˈfɑːmɪŋ
章5-8,organic fiber,有机纤维,ɔːˈɡænɪk ˈfaɪbə
章5-8,organic food,phrase. 有机食品,ɔːˈɡænɪk fuːd
章5-8,organic material,n. 有机物质；有机材料,ɔːˈɡænɪk məˈtɪəriəl
章5-8,oriental studies,n. 东方学；东方研究（对亚洲、北非等地区语言、文化、历史等的学术研究）,ˌɒriˈɛntl ˈstʌdiz
章5-8,original reason,n. 最初原因；原始理由；根本缘由,əˈrɪdʒənl ˈriːzn
章5-8,out of circulation,adj. 不在流通的；不再活跃的；不参与社交活动的,aʊt əv ˌsɜːkjəˈleɪʃn
章5-8,out of temper,phrase. 生气,aʊt əv ˈtempə(r)
章5-8,out on loan,phrase. 借出的,aʊt ɒn ləʊn
章5-8,outside activity,n. 户外活动,ˌaʊtˈdɔː ˌækˈtɪvɪti
章5-8,overall aim of the health club,n. 健身俱乐部的总体目标,ˈəʊvərɔːl eɪm
章5-8,overall trend,n. 总体趋势；整体走向,/ˌəʊvərˈɔːl trend/
章5-8,overdue and pay a fine,phrase. 过期并交罚款,ˌəʊvəˈdjuː ænd peɪ ə faɪn
章5-8,overhead projector,n. 高射投影机,ˌəʊvəhed prəˈdʒektə(r)
章5-8,overhead view,phrase. 俯视,ˈəʊvəhed vjuː
章5-8,overseas student,phrase. 外国留学生,ˌəʊvəˈsiːz ˈstjuːd(ə)nt
章5-8,hitchhike,v. 搭便车旅游；沿途搭乘别人车旅行,ˈhɪtʃhaɪk
章5-8,Packages,n. 包装；包裹；“package”的复数；,ˈpækɪdʒɪz
章5-8,package tour,phrase. 跟团旅行,ˈpækɪdʒ tʊə(r)
章5-8,packing list,phrase. 装箱单,ˈpækɪŋ lɪst
章5-8,pacific ocean,n. 太平洋,pəˌsɪfɪk ˈəʊʃ(ə)n
章5-8,paddling pool,n.嬉戏池,ˈpæd(ə)lɪŋ puːl
章5-8,pages,n.页面,ˈpeɪdʒɪz
章5-8,pal,n. 朋友；伙伴 v. 结为伙伴,pæl
章5-8,palaces,n.宫城,ˈpæləs
章5-8,palm tree,n. 棕榈树,pɑːm triː
章5-8,paper jam,n. 卡纸；纸张堵塞（打印机、复印机等设备中纸张无法正常通过的现象）,ˈpeɪpə dʒæm
章5-8,parent's meeting's aim,n. 家长会的目的,ˈpeərənts ˈmiːtɪŋz eɪm
章5-8,parental teaching,phrase. 父母的教育,pəˈrent(ə)l ˈtiːtʃɪŋ
章5-8,part-time job,phrase. 兼职工作,pɑːt taɪm dʒɒb
章5-8,part-time,adj. 兼职的；部分时间的,ˌpɑːt ˈtaɪm
章5-8,party wears,n. 派对服饰；参加聚会时穿着的服装,ˈpɑːti weəz
章5-8,passport photos,phrase. 护照照片,ˈpɑːspɔːt ˈfəʊtəʊz
章5-8,pay for loss,phr. 赔偿损失；为损失付款,peɪ fɔː lɒs
章5-8,payment method,n. 付款方式；支付方法,/ˈpeɪmənt ˈmɛθəd/
章5-8,per day,adv. 每天；每日,pə deɪ
章5-8,per month,phrase. 每月,pə mʌnθ
章5-8,per person,phrase. 每个人,pə ˈpɜːs(ə)n
章5-8,per week,prep. 每周；每星期,/pɜː wiːk/
章5-8,per year,phrase. 每年,pə jɪə(r)
章5-8,permit required,phr. 需要许可证；必须持有许可证,pəˈmɪt
章5-8,personal alarm,phrase. 警报器,ˈpɜːsən(ə)l əˈlɑːm
章5-8,personal statement,phrase. 个人陈述,ˌpɜːsən(ə)l ˈsteɪtmənt
章5-8,personal trainer,phrase. 私人教练,ˌpɜːsən(ə)l ˈtreɪnə(r)
章5-8,phd,abbr. 哲学博士学位；博士学位；,ˌpiː eɪtʃ ˈdiː
章5-8,philosophers,n. 哲学家；“philosopher”的复数；,fɪˈlɒsəfəz
章5-8,phone bill,phrase. 电话账单；电话费,fəʊn bɪl
章5-8,photocopies of notes,n. 笔记的复印件；课堂笔记的影印件,ˈfəʊtəʊkɒpiz əv nəʊts
章5-8,photocopies of articles,n. 文章的复印件；论文的影印本,ˈfəʊtəʊkɒpiz əv ˈɑːtɪklz
章5-8,photocopy of article,n. 文章的复印件；文章影印本,ˈfəʊtəʊkɒpi əv ˈɑːtɪkl
